0.001729, 0.027067
39.984981, 0.439082
49.984955, 0.409008
59.985342, 0.390964
99.985260, 0.393971
139.984806, 0.457127
199.987164, 1.190935
219.986818, 0.857113
249.984600, 0.387956
259.985846, 0.815009
269.985773, 0.848090
279.985753, 1.031542
299.985004, 0.390964
339.985666, 0.848090
369.984383, 0.390964
419.984814, 0.406001
449.986512, 0.845083
464.727702, 0.171423
469.984322, 0.390964
479.986706, 1.121765
499.984252, 0.390964
509.984743, 0.439082
519.984246, 0.390964
549.984217, 0.390964
579.984245, 0.393971
599.985433, 1.076654
629.984638, 0.390964
639.985451, 1.010491
659.986194, 0.808994
669.985392, 0.808994
679.986429, 1.007483
709.984556, 0.393971
749.986228, 0.845083
759.984513, 0.390964
779.984031, 0.390964
799.984040, 0.390964
809.984454, 0.393971
823.525795, 0.174430
839.985237, 0.953350
849.985224, 0.881172
859.986148, 0.878164
879.984428, 0.387956
889.985172, 0.845083
939.984344, 0.387956
949.983876, 0.396978
959.985074, 0.802979
979.984262, 0.390964
