0.004206, 0.401013
0.707196, 290.042492
1.224187, 12.501572
3.758627, 5.754533
7.731556, 0.050127
10.483305, 150.048943
13.402493, 2.175494
21.867235, 0.270684
21.867235, 0.130329
22.335959, 5.132963
91.985977, 1.167950
103.014845, 0.195494
103.071223, 2.902330
113.018996, 1.704304
113.067638, 4.200608
123.019216, 1.067696
133.072410, 1.137874
163.071983, 1.208051
213.073264, 1.258177
226.983143, 0.175443
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.087782, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.090379, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.092775, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.095181, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.097567, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.100013, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.102409, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.104755, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.107101, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.109437, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.111783, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.114119, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.116455, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.118961, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.121307, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.123653, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.125989, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.128325, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.130671, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.133006, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.135342, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.137688, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.140024, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.142360, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.166080, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.168436, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.170782, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.173118, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.175454, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.177830, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.180166, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.182491, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.184827, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.187163, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.189499, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.191825, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.194161, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.196497, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.198973, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.201359, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.203695, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.206031, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
227.208357, 0.050127
